,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,base,size
119,sg:02d3fb55dd8c4ca291f0a3617ca18bc5,Hills Church,33.559039,-117.709084,Laguna Niguel,CA,92677,06,06059,Orange County,060590423204,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0
120,sg:02d56d0f9d18459c884d52e5bba3aeb3,Cathedral City Apostolic Church,33.800882,-116.456055,Cathedral City,CA,92234,06,06065,Riverside County,060650449163,49.0,57.0,42.0,33.0,13.0,19.0,14.0,49.5,3.0
121,sg:02d6ad8f76d4495dbd95f679fb8d7506,Our Lady of The Miraculous Medal Catholic Church,34.030353000000005,-118.12801699999999,Montebello,CA,90640,06,06037,Los Angeles County,060375302031,54.0,35.0,27.0,19.0,1.0,0.0,2.0,31.0,3.0
122,sg:02e64975a1db47b8bce9e8a7afcfc52f,Living Water Loving Mission,34.07614,-118.099306,San Gabriel,CA,91776,06,06037,Los Angeles County,060374823013,8.0,9.0,12.0,4.0,3.0,2.0,3.0,10.5,1.0
123,sg:02fbf9fb0bad47758a765a7c00d31448,Redwood Christian Center,40.736793,-124.20211100000002,Eureka,CA,95503,06,06023,Humboldt County,060230107005,29.0,26.0,12.0,13.0,9.0,15.0,13.0,19.0,1.0
124,sg:02ff8c41840d431fafd4e1a8adde4efc,Temple Missionary Baptist Church,34.114596999999996,-117.32156699999999,San Bernardino,CA,92411,06,06071,San Bernardino County,060710043021,19.0,14.0,20.0,9.0,2.0,5.0,2.0,17.0,1.0
125,sg:0300c35e4d8548ef9f4464c77b2a05aa,First Christian Church of Oakland,37.817451,-122.260269,Oakland,CA,94601,06,06001,Alameda County,060014035012,83.0,80.0,76.0,36.0,48.0,68.0,40.0,78.0,4.0
126,sg:030217c0593f44d9908a011820129365,First Presbyterian Church of Santa Rosa,38.452784,-122.703604,Santa Rosa,CA,95404,06,06097,Sonoma County,060971522031,28.0,20.0,20.0,21.0,5.0,8.0,7.0,20.0,2.0
127,sg:030d1fe462754ffc94610de5416a10c6,Fiji Jamaat Ul Islam of America,37.639747,-122.43519099999999,South San Francisco,CA,94080,06,06081,San Mateo County,060816024001,206.0,242.0,282.0,125.0,13.0,20.0,23.0,262.0,5.0
128,sg:032398f366754f028efc05528fd62ea8,House Of Hope Ministries,38.483714,-121.499354,Sacramento,CA,95822,06,06067,Sacramento County,060670042012,57.0,50.0,32.0,19.0,17.0,23.0,17.0,41.0,3.0
129,sg:0328effa93ab4977827fcdbe86612532,Iglesia De Cristo De Chula Vista,32.618277,-117.078525,Chula Vista,CA,91911,06,06073,San Diego County,060730131042,46.0,37.0,34.0,38.0,8.0,18.0,7.0,35.5,3.0
130,sg:032a1d7915bb4cdd892e985f1ca6658c,Greater New Jerusalem Church of God In Christ,34.134923,-117.31648500000001,San Bernardino,CA,92411,06,06071,San Bernardino County,060710042023,19.0,20.0,17.0,11.0,6.0,12.0,9.0,18.5,1.0
131,sg:032c3a3498f4446a83c82083ef45519b,Buddha Monstery Support,34.063671,-118.108534,Monterey Park,CA,91755,06,06037,Los Angeles County,060374817121,33.0,70.0,39.0,18.0,8.0,7.0,9.0,54.5,4.0
132,sg:032e479f778d4e98a3963a4b1aab459c,New Covenant Baptist Church,33.831152,-118.319255,Torrance,CA,90501,06,06037,Los Angeles County,060376509023,22.0,25.0,23.0,12.0,3.0,7.0,10.0,24.0,2.0
133,sg:0342b990b9af4333aa3ee440671c0bf9,Family of God,33.930928,-118.045538,Whittier,CA,90605,06,06037,Los Angeles County,060375031031,57.0,59.0,40.0,30.0,19.0,38.0,42.0,49.5,3.0
134,sg:03562feeaac64779a8f472b90407a8eb,St Mary's Episcopal Church,33.542272,-117.78106000000001,Laguna Beach,CA,92651,06,06059,Orange County,060590626051,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0
135,sg:03595a0f475f49d8b55ec8c70913f3f8,St Joseph's Hill Of Hope,33.955546000000005,-117.793361,Brea,CA,92823,06,06071,San Bernardino County,060710001111,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.5,0.0
136,sg:035b9f5b0b7f4a9187f5d8de42f97c85,Awaken LA Church,34.177147999999995,-118.396826,North Hollywood,CA,91607,06,06037,Los Angeles County,060371238002,39.0,23.0,17.0,12.0,5.0,3.0,8.0,20.0,2.0
137,sg:03600f8d917147d19e95e6ea3abe14c6,The Church At Vallejo,38.089417,-122.22749499999999,Vallejo,CA,94591,06,06095,Solano County,060952506011,135.0,148.0,174.0,179.0,85.0,85.0,106.0,161.0,5.0
138,sg:0360789a2a4b45f4b25edc07e32df4d2,Masjid Qurtubah,34.139949,-117.98103700000001,Monrovia,CA,91016,06,06037,Los Angeles County,060374310021,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
139,sg:0363c4d4d887419492f40f3bb01e2c26,Jehovah's Witnesses,33.762437,-116.963439,Hemet,CA,92543,06,06065,Riverside County,060650435072,60.0,76.0,63.0,53.0,39.0,56.0,47.0,69.5,4.0
140,sg:036b1a8906994b3f8ed63822634c99d4,Abundant Life Center,36.196118,-119.31253500000001,Tulare,CA,93274,06,06107,Tulare County,061070024001,22.0,28.0,23.0,18.0,9.0,15.0,12.0,25.5,2.0
141,sg:0370c1de515c49a29e1f4f6fe1a0846e,Unitarian Universalist,33.783597,-116.946393,San Jacinto,CA,92583,06,06065,Riverside County,060650436012,38.0,46.0,42.0,37.0,19.0,27.0,23.0,44.0,3.0
142,sg:037115a1a2d542dca2473fcc814a1307,St Vincent Ferrer Catholic Church,38.105625,-122.25866,Vallejo,CA,94590,06,06095,Solano County,060952516002,85.0,55.0,48.0,30.0,3.0,5.0,9.0,51.5,4.0
143,sg:0376fffae7924e44bace37437ce0b13a,St Michael Antiochian Orthodox Church,34.194534000000004,-118.495902,Van Nuys,CA,91406,06,06037,Los Angeles County,060371321023,50.0,33.0,39.0,21.0,7.0,18.0,21.0,36.0,3.0
144,sg:037fa214568a42b0882f7698e840f6ba,First Christian Church of Yucca Valley,34.127727,-116.436898,Yucca Valley,CA,92284,06,06071,San Bernardino County,060710104113,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.5,0.0
145,sg:0391a79b57f741098c5315ab669e187c,Valley Fellowship Seventh Day Adventist Church,34.108354,-117.366677,Rialto,CA,92376,06,06071,San Bernardino County,060710038032,51.0,50.0,40.0,26.0,11.0,14.0,24.0,45.0,3.0
146,sg:039953df1ea249fc8baf152c48bcf78e,B'nai Jacob,35.374543,-119.008443,Bakersfield,CA,93301,06,06029,Kern County,060290016001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,sg:0399bd182c5c400a81b4e435cc95a0d0,Islamic Center of Reseda,34.186285,-118.52970400000001,Tarzana,CA,91335,06,06037,Los Angeles County,060371329002,61.0,89.0,121.0,59.0,7.0,12.0,23.0,105.0,5.0
148,sg:03a13c3e5bb04e35a7c612c3c5965967,St Francis Anglican Church,37.501391,-120.83690800000001,Turlock,CA,95380,06,06099,Stanislaus County,060990039062,2.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,0.0
149,sg:03a27912481b43f280e7e3c01da72003,Sierra View Presbyterian Church,36.815317,-119.79981599999999,Fresno,CA,93704,06,06019,Fresno County,060190045062,73.0,66.0,67.0,41.0,19.0,18.0,16.0,66.5,4.0
150,sg:03aec97a754b485bb3d7db7be17d9547,Saint Hilary Catholic Church,37.888166,-122.474078,Tiburon,CA,94920,06,06041,Marin County,060411242004,45.0,27.0,29.0,10.0,1.0,3.0,3.0,28.0,2.0
151,sg:03bbc00fe0514e0c8609aae1e73c276e,Islamic Center of Conejo Valley,34.178379,-118.933435,Newbury Park,CA,91320,06,06111,Ventura County,061110059081,58.0,79.0,90.0,67.0,16.0,23.0,33.0,84.5,4.0
152,sg:03beb5ef1122445b9f5465f5310f4f38,Christ Evangelical Lutheran Church Els,38.526297,-122.78141699999999,Windsor,CA,95492,06,06097,Sonoma County,060971538091,13.0,9.0,10.0,23.0,5.0,4.0,7.0,9.5,0.0
153,sg:03c15cb23cfc472a89214b2d6aa8fc8b,Church of the Bible,33.738494,-117.93011100000001,Santa Ana,CA,92704,06,06059,Orange County,060590992472,35.0,39.0,26.0,35.0,24.0,15.0,23.0,32.5,3.0
154,sg:03c5ec9d2fed4f24900c5f25a6e09703,United Methodist Church of Merced,37.296013,-120.463669,Merced,CA,95340,06,06047,Merced County,060470014012,81.0,74.0,78.0,54.0,20.0,23.0,15.0,76.0,4.0
155,sg:03c90f85726241bf920cdefe3c6bc4f1,The Church of Jesus Christ of Latter day Saints,35.317495,-119.098243,Bakersfield,CA,93311,06,06029,Kern County,060290028211,73.0,83.0,62.0,50.0,37.0,41.0,28.0,72.5,4.0
156,sg:03cb9073b18f406793b2cc7954bcbb6d,Bayside Church Midtown,38.562983,-121.48686399999998,Sacramento,CA,95818,06,06067,Sacramento County,060670020002,4.0,3.0,2.0,2.0,0.0,0.0,0.0,2.5,0.0
157,sg:03ce1ad6e63a4618b9013de7618756f2,Escondido Spanish SDA,33.147433,-117.047735,Escondido,CA,92027,06,06073,San Diego County,060730201031,33.0,36.0,40.0,39.0,23.0,23.0,22.0,38.0,3.0
158,sg:03cfb0db82f640489577153acd4120f3,The Church of Jesus Christ of Latter day Saints,37.976907000000004,-122.311447,El Sobrante,CA,94803,06,06013,Contra Costa County,060133630003,71.0,43.0,42.0,36.0,10.0,10.0,8.0,42.5,3.0
159,sg:03d33aec8f4a4133a44e3968e64cb31f,Saints Community Church Of God In Christ,36.793636,-119.762331,Fresno,CA,93726,06,06019,Fresno County,060190052043,85.0,156.0,234.0,213.0,19.0,15.0,17.0,195.0,5.0
160,sg:03d3f57f919e4d4681dfa332eed3e786,Bridge Ministry Brisbane,37.682719,-122.40091299999999,Brisbane,CA,94005,06,06081,San Mateo County,060816001002,76.0,68.0,57.0,50.0,27.0,25.0,28.0,62.5,4.0
161,sg:03d5eeecf7bc4e7695dfcfda8b8c9ef0,Wat Lao Buddaharam,32.713633,-117.10046799999999,San Diego,CA,92102,06,06073,San Diego County,060730034042,106.0,95.0,96.0,64.0,36.0,51.0,58.0,95.5,4.0
162,sg:03e01e84d5804726b62e61488c58d7ee,Calvary Temple Baptist Church,37.486168,-120.85777399999999,Turlock,CA,95380,06,06099,Stanislaus County,060990038024,63.0,62.0,65.0,45.0,37.0,55.0,45.0,63.5,4.0
163,sg:03e05ddaddc54a65bdb8437f9a4238c9,The Church of Jesus Christ of Latter day Saints,34.008855,-117.472807,Riverside,CA,92509,06,06065,Riverside County,060650405011,55.0,48.0,33.0,23.0,10.0,8.0,14.0,40.5,3.0
164,sg:03e7b3f860b24550836ffc686e43f55b,Seventh Day Adventist Church,35.62938,-117.68151499999999,Ridgecrest,CA,93555,06,06029,Kern County,060290054022,12.0,12.0,12.0,6.0,3.0,7.0,6.0,12.0,1.0
165,sg:03e9db30d0514b628fae1b21ba5bec85,Missionary Baptist Church First,36.318707,-119.707973,Armona,CA,93202,06,06031,Kings County,060310005003,30.0,40.0,33.0,31.0,24.0,18.0,28.0,36.5,3.0
166,sg:03e9f7af059541ca83197264e757d05b,St Joseph's Catholic Church,36.000345,-120.131573,Avenal,CA,93204,06,06031,Kings County,060310017014,98.0,72.0,80.0,58.0,21.0,20.0,32.0,76.0,4.0
167,sg:03ebd511b5f34c238cf8f5df63cb5da3,Oakland Seventh Day Adventist Spanish Church,37.783407000000004,-122.23324099999999,Oakland,CA,94601,06,06001,Alameda County,060014062014,56.0,42.0,49.0,37.0,27.0,29.0,24.0,45.5,3.0
168,sg:03ec24b7f2224dc2a05f8f7da4cc7522,Seventh Day Adventist Church,38.256671000000004,-122.65501100000002,Petaluma,CA,94952,06,06097,Sonoma County,060971509021,11.0,11.0,21.0,8.0,2.0,5.0,7.0,16.0,1.0
169,sg:03f98917ff8f4f4b832e6df164cbde39,Lighthouse Baptist Church,36.602193,-121.84522,Seaside,CA,93955,06,06053,Monterey County,060530136002,30.0,42.0,40.0,24.0,16.0,13.0,15.0,41.0,3.0
170,sg:03fb363ad3834927a32a9c1992684cfc,Vantage Point Church,38.738243,-120.831878,Placerville,CA,95667,06,06017,El Dorado County,060170310003,20.0,18.0,27.0,14.0,5.0,11.0,19.0,22.5,2.0
171,sg:040ca888d2dd406a851acfe068bccb7e,Iglesia de Dios Israelita,33.951135,-118.29218600000002,Los Angeles,CA,90044,06,06037,Los Angeles County,060376001003,1.0,4.0,6.0,3.0,3.0,2.0,3.0,5.0,0.0
172,sg:040f2ab94e32441ca64925819bb3e125,Mother Lode Church,38.805229,-120.907283,Coloma,CA,95613,06,06017,El Dorado County,060170306023,9.0,9.0,19.0,14.0,16.0,37.0,44.0,14.0,1.0
173,sg:0416e26191e3404db3ce72511dd3560a,Calvary Chapel Logos,33.867384,-117.97266699999999,Fullerton,CA,92833,06,06059,Orange County,060590018021,5.0,6.0,5.0,4.0,2.0,0.0,1.0,5.5,0.0
174,sg:041b03ddaf87429f863302da81e26e3c,St Francis Church,35.36553499999999,-119.020664,Bakersfield,CA,93304,06,06029,Kern County,060290019021,124.0,121.0,157.0,74.0,7.0,5.0,9.0,139.0,5.0
175,sg:04276403729449d0bbc5b15a8f9b8781,Creekside Community Church,37.979262,-120.34676699999999,Sonora,CA,95370,06,06109,Tuolumne County,061090041002,9.0,10.0,8.0,8.0,3.0,10.0,8.0,9.0,0.0
176,sg:042b9d11e50e4be8a8fbe22c592c9ef6,Cambria Vineyard Church,35.563771,-121.08723300000001,Cambria,CA,93428,06,06079,San Luis Obispo County,060790104041,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0
177,sg:0435bac93e1f4f67b13d636a05b70fba,Suh Moon Presbyterian Church,33.780862,-117.98335700000001,Garden Grove,CA,92841,06,06059,Orange County,060590881072,106.0,116.0,83.0,59.0,41.0,51.0,38.0,99.5,4.0
178,sg:043da4501d754e3ea441111bbae1da6d,La Korean Community Church of God,34.150197999999996,-118.266324,Glendale,CA,91203,06,06037,Los Angeles County,060373017022,100.0,128.0,86.0,69.0,50.0,63.0,55.0,107.0,5.0
179,sg:044d77da5d2d41d0b5a359d180cb4dcd,St Dominic Savio Church,33.909388,-118.124879,Bellflower,CA,90706,06,06037,Los Angeles County,060375532005,376.0,280.0,322.0,163.0,18.0,15.0,33.0,301.0,5.0
180,sg:045206301d364df69797e9cff800e6fa,Hi Desert Word Center,34.911736,-116.987447,Barstow,CA,92311,06,06071,San Bernardino County,060710093001,23.0,22.0,24.0,24.0,7.0,16.0,23.0,23.0,2.0
181,sg:045f6f26f064459f89747edf2fe174e8,Beverly Presbyterian Church,34.076443,-118.310499,Los Angeles,CA,90004,06,06037,Los Angeles County,060371924202,11.0,9.0,6.0,5.0,1.0,2.0,2.0,7.5,0.0
182,sg:0461410ca29e4b80a0acc333ff61634b,Greater Mt Calvary Baptist Church,33.983866,-118.273677,Los Angeles,CA,90003,06,06037,Los Angeles County,060372392023,8.0,12.0,12.0,9.0,8.0,4.0,6.0,12.0,1.0
183,sg:04644a1eb2f14f06817261c4988650c0,Christian Science Society,35.709198,-118.454453,Wofford Heights,CA,93285,06,06029,Kern County,060290052014,2.0,8.0,6.0,10.0,7.0,7.0,11.0,7.0,0.0
184,sg:0464f36a875642fa89e95ae1d83be7ad,The Church of Jesus Christ of Latter day Saints,39.529181,-122.211276,Willows,CA,95988,06,06021,Glenn County,060210104003,17.0,16.0,15.0,8.0,7.0,14.0,7.0,15.5,1.0
185,sg:047cff329f264b33b1c20711edfbd188,Jehovah's Witnesses Oakland Central Congregation,37.796177,-122.24803600000001,Oakland,CA,94606,06,06001,Alameda County,060014054012,114.0,118.0,105.0,70.0,26.0,50.0,35.0,111.5,5.0
186,sg:047fc85905774046b36f3082187dda00,Northridge United Methodist Church,34.246047,-118.53560300000001,Northridge,CA,91324,06,06037,Los Angeles County,060371152012,27.0,40.0,29.0,7.0,1.0,5.0,7.0,34.5,3.0
187,sg:049d4d6fba6a405f9dcf6977fea1e7ce,Witness of Jesus Christ Church,36.709755,-119.790393,Fresno,CA,93706,06,06019,Fresno County,060190011001,31.0,30.0,21.0,13.0,15.0,11.0,8.0,25.5,2.0
188,sg:04ab461713b342f3b5a92c2cf02b8ec3,Arena Christian Center,38.643229,-121.479332,Sacramento,CA,95834,06,06067,Sacramento County,060670070191,8.0,1.0,3.0,1.0,0.0,1.0,4.0,2.0,0.0
189,sg:04acc2aee3a146b9992c3794a023ad8f,Helendale Community Church,34.740604,-117.32658400000001,Helendale,CA,92342,06,06071,San Bernardino County,060710117001,10.0,11.0,11.0,10.0,3.0,4.0,6.0,11.0,1.0
190,sg:04ace6bc4b3742b18dd57b0a23517579,Grace Orthodox Presbyterian Church,33.822053000000004,-118.286414,Carson,CA,90745,06,06037,Los Angeles County,060375436011,112.0,97.0,87.0,62.0,21.0,24.0,31.0,92.0,4.0
191,sg:04ad7708daf6405d88b74dc4123aa9fb,Jesus Baptist La Church,33.745284999999996,-117.847458,Santa Ana,CA,92701,06,06059,Orange County,060590744063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
192,sg:04b34f2856d442e9b4b9e3196d126c7c,Only An Alarm Line For The Church,36.792034,-119.77395,Fresno,CA,93726,06,06019,Fresno County,060190051001,28.0,17.0,32.0,32.0,15.0,24.0,19.0,24.5,2.0
193,sg:04b77244433848469efa1e548c41bbb7,Carter Avenue Church of Christ,37.241801,-121.902689,San Jose,CA,95118,06,06085,Santa Clara County,060855029063,29.0,36.0,31.0,24.0,6.0,9.0,21.0,33.5,3.0
194,sg:04c642e6318840279284e891ffbe853a,Trinity Presbyterian Church,38.122207,-122.585329,Novato,CA,94945,06,06041,Marin County,060411021001,1.0,5.0,7.0,7.0,2.0,3.0,5.0,6.0,0.0
195,sg:04c92369a6954c8a967e4f0886266cbd,Greater Bethesda Church of God In Christ,37.772412,-122.20530600000001,Oakland,CA,94601,06,06001,Alameda County,060014074002,90.0,88.0,126.0,79.0,49.0,61.0,51.0,107.0,5.0
196,sg:04ceb27515fb45a5989bb8266d7d5dde,Anaheim Seventh Branch,33.834957,-117.87225600000001,Anaheim,CA,92806,06,06059,Orange County,060590863041,5.0,4.0,10.0,5.0,4.0,6.0,4.0,7.0,0.0
197,sg:04cecc5923944d86bc7d668d29e33e1b,Kingdom Hall of Jehovah's Witnesses,39.404509999999995,-123.80836399999998,Fort Bragg,CA,95437,06,06045,Mendocino County,060450110025,9.0,4.0,7.0,6.0,3.0,7.0,6.0,5.5,0.0
198,sg:04d19f2ac7c04258b95cf5572055e852,Community Baptist Church,39.123037,-122.85886699999999,Nice,CA,95464,06,06033,Lake County,060330005022,9.0,12.0,16.0,11.0,3.0,3.0,5.0,14.0,1.0
199,sg:04d29a8536a5422ca07e4e08323f61c4,Dial A Prayer Unity Church of the Foothills,34.086971000000005,-117.91253,Covina,CA,91722,06,06037,Los Angeles County,060374057022,23.0,12.0,7.0,8.0,1.0,11.0,7.0,9.5,0.0
200,sg:04d77988d46e48e0bd87f3e59fcef90d,Congregational Christian Church,34.07136,-118.2722,Los Angeles,CA,90026,06,06037,Los Angeles County,060372085012,3.0,6.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0
201,sg:04dc3e5e3ed844aebbcd32152963af0c,St Francis Episcopal Church,33.295579,-116.969146,Pauma Valley,CA,92061,06,06073,San Diego County,060730191011,4.0,6.0,1.0,0.0,1.0,0.0,0.0,3.5,0.0
202,sg:04e0cf79b0184e12b8d3902475532589,Hillsong LA,34.040271000000004,-118.259251,Los Angeles,CA,90015,06,06037,Los Angeles County,060372079001,5.0,4.0,6.0,1.0,0.0,0.0,0.0,5.0,0.0
203,sg:04e1d8e03f42422987b3038a0f168eaf,Lord of Harvest Church,34.073229,-118.27593200000001,Los Angeles,CA,90026,06,06037,Los Angeles County,060371958022,3.0,3.0,3.0,0.0,1.0,1.0,23.0,3.0,0.0
204,sg:04e8340c89094f0ea958d4f7a2163b8b,First Mexican Baptist Church,32.976597,-115.52545,Brawley,CA,92227,06,06025,Imperial County,060250107001,36.0,29.0,27.0,13.0,8.0,5.0,4.0,28.0,2.0
205,sg:04f1c0a0c2584008bae1385369e45917,Kingdom Hall of Jehovah's,37.376184,-118.433447,Bishop,CA,93514,06,06027,Inyo County,060270001002,4.0,4.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0
206,sg:04f33a52f70c4233b3218c0921ee0dee,First Church of Christ Scientist,33.982525,-117.370724,Riverside,CA,92501,06,06065,Riverside County,060650303001,36.0,24.0,12.0,8.0,10.0,13.0,12.0,18.0,1.0
207,sg:04fd5508f75149d3a27e7e66fccbaf89,Seventh Day Adventist Japanese Church,37.791482,-122.43318700000002,San Francisco,CA,94115,06,06075,San Francisco County,060750135001,8.0,10.0,7.0,9.0,2.0,3.0,4.0,8.5,0.0
208,sg:0500e7f0597847c4941c7034c9dfca46,La Jolla Community Church,32.877598,-117.212519,San Diego,CA,92121,06,06073,San Diego County,060730083391,17.0,15.0,16.0,13.0,3.0,4.0,7.0,15.5,1.0
209,sg:051099a7c4cc498a92548a8eb8178111,Grace Bible Church,37.465346000000004,-122.242345,Redwood City,CA,94061,06,06081,San Mateo County,060816111002,6.0,9.0,11.0,5.0,3.0,3.0,3.0,10.0,1.0
210,sg:051929731fba41c3bce6250cbb139861,High Desert Church Hesperia Campus,34.394439,-117.257994,Hesperia,CA,92345,06,06071,San Bernardino County,060710100222,96.0,104.0,106.0,77.0,8.0,14.0,25.0,105.0,5.0
211,sg:051953dd58c34a539784cffc9ca08523,Eastside Church of Christ,37.372077000000004,-121.81577800000001,San Jose,CA,95127,06,06085,Santa Clara County,060855041011,44.0,63.0,47.0,43.0,16.0,17.0,18.0,55.0,4.0
212,sg:05200819f2804a788b0f1d5a4bc5cc57,Unitarian Universalist Live Oak Congregation,34.452116,-119.830335,Goleta,CA,93117,06,06083,Santa Barbara County,060830029071,26.0,34.0,24.0,30.0,8.0,5.0,5.0,29.0,2.0
213,sg:052207a1a0c44d69a951a4be9c90d1d8,Faith Fellowship,33.843265,-118.046525,La Palma,CA,90623,06,06059,Orange County,060591101022,124.0,97.0,94.0,70.0,24.0,46.0,38.0,95.5,4.0
214,sg:05275c2580d64b13a1dcafbe778ec94d,Clover Road Baptist Church,37.761107,-121.44156100000001,Tracy,CA,95376,06,06077,San Joaquin County,060770053053,25.0,11.0,13.0,7.0,9.0,4.0,3.0,12.0,1.0
215,sg:0527bdb5d7714cbe93ac8319bcb1c5e0,Greek Orthodox Church of St George,36.771005,-119.775527,Fresno,CA,93703,06,06019,Fresno County,060190034002,60.0,57.0,86.0,33.0,14.0,13.0,14.0,71.5,4.0
216,sg:052e56265d9646bdbdc7881dcfcdb441,Redeemer Presbyterian Church,38.462286999999996,-122.669941,Santa Rosa,CA,95409,06,06097,Sonoma County,060971522022,26.0,27.0,24.0,22.0,20.0,20.0,25.0,25.5,2.0
217,sg:053ab0866b6b487d8ae033ae797ec2c6,Lighthouse Baptist Church,37.52922,-120.793631,Denair,CA,95316,06,06099,Stanislaus County,060990036041,42.0,55.0,49.0,37.0,31.0,31.0,28.0,52.0,4.0
218,sg:053e88c2cb4f4e9e9a701e140b5fcdb6,Holy Angels Church,34.130489000000004,-118.043572,Arcadia,CA,91007,06,06037,Los Angeles County,060374307212,19.0,11.0,20.0,13.0,3.0,4.0,8.0,15.5,1.0
219,sg:053f3a81cf4243f8ab1b503774e93c81,Greater Fellowship Baptist Church,32.696574,-117.10118200000001,San Diego,CA,92113,06,06073,San Diego County,060730033032,62.0,55.0,61.0,49.0,39.0,27.0,38.0,58.0,4.0
220,sg:053f7bcdddf3420d8c81d188a7d66f8a,Assyrian Pentecostal Church,37.493002000000004,-120.85878899999999,Turlock,CA,95380,06,06099,Stanislaus County,060990038044,49.0,46.0,34.0,30.0,19.0,33.0,35.0,40.0,3.0
221,sg:053fd56bd4ea45959a3c11b4ac7586e5,The Church of Jesus Christ of Latter day Saints,38.725118,-121.39369599999999,Antelope,CA,95843,06,06067,Sacramento County,060670074171,65.0,62.0,64.0,44.0,17.0,49.0,30.0,63.0,4.0
222,sg:05426739c6b043a6aeb2dff541f3819a,Temple Emet,33.811766,-118.316249,Torrance,CA,90501,06,06037,Los Angeles County,060376510013,59.0,60.0,56.0,34.0,27.0,33.0,26.0,58.0,4.0
223,sg:054538f11ef342939180464ad3521172,Palma Ceia Baptist Church,37.62829,-122.06773799999999,Hayward,CA,94544,06,06001,Alameda County,060014382032,113.0,60.0,88.0,68.0,18.0,14.0,15.0,74.0,4.0
224,sg:05456d83c7f44335b9bbb8450a6eed7b,The Table,38.568661999999996,-121.43812,Sacramento,CA,95819,06,06067,Sacramento County,060670002002,31.0,25.0,29.0,24.0,2.0,1.0,0.0,27.0,2.0
225,sg:0547cb1f16564f88a9b0c1485f46395f,Korean Santa Clarita Church,34.420114,-118.454714,Canyon Cntry,CA,91351,06,06037,Los Angeles County,060379200355,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.5,0.0
226,sg:054b07ffc8df49ba8d178f3865a2a321,Magnolia Baptist Church,33.822061,-117.975434,Anaheim,CA,92804,06,06059,Orange County,060590870024,11.0,15.0,13.0,7.0,6.0,4.0,6.0,14.0,1.0
227,sg:054c67d5fc274267bce55366c1648fcd,St George's Espiscopal Church,33.916671,-118.35878100000001,Hawthorne,CA,90250,06,06037,Los Angeles County,060376021062,11.0,4.0,4.0,8.0,6.0,5.0,3.0,4.0,0.0
228,sg:054ed8b148ab4b49ab214e9aff11b3b9,United Methodist Church of Yucaipa,34.03539,-117.03688899999999,Yucaipa,CA,92399,06,06071,San Bernardino County,060710088003,43.0,28.0,27.0,25.0,10.0,11.0,10.0,27.5,2.0
229,sg:054f8e0cd8434ad08cd7d8e903d3d549,Shandon Assembly of God,35.652665999999996,-120.38209599999999,Shandon,CA,93461,06,06079,San Luis Obispo County,060790103003,10.0,8.0,7.0,7.0,6.0,7.0,8.0,7.5,0.0
230,sg:055509b3418841b18e58523e3e38ebeb,Oasis Church,33.761213,-116.31138200000001,Palm Desert,CA,92211,06,06065,Riverside County,060650449221,5.0,1.0,1.0,2.0,3.0,5.0,5.0,1.0,0.0
231,sg:0557e385009747b9a794730812ada2d2,Renaissance Christian Church,33.873523999999996,-117.566951,Corona,CA,92882,06,06065,Riverside County,060650416004,31.0,33.0,26.0,20.0,2.0,4.0,14.0,29.5,2.0
