,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg
170,sg:ebcdf1ac4afa4d14956fad5e80e84649,Church of Christ Hermosa Beach,33.864432,-118.38872099999999,Hermosa Beach,CA,90254,06,06037,Los Angeles County,060376210012
171,sg:eda1b7cc83974b719e3984ff9d301ce5,Echoes From Calvary Pentecostal Church of God,36.697267,-121.671201,Salinas,CA,93907,06,06053,Monterey County,060530018011
172,sg:f318009c72884410b9dfaddbd7723ca9,Fatimiyya Islamic Center,37.657515000000004,-122.071607,Hayward,CA,94544,06,06001,Alameda County,060014365002
173,sg:12af75141c4a453db414289890d889c9,Sacred Heart Retreat House,34.105238,-118.120599,Alhambra,CA,91801,06,06037,Los Angeles County,060374803021
174,sg:3b3fe4213e9a40d1873f55c8c3233d28,Ohr Simcha Congregation,34.179256,-118.404486,North Hollywood,CA,91606,06,06037,Los Angeles County,060371238003
175,sg:99daa005f4714419930b8cc9e2b1d19c,Macang Monastery,37.780994,-122.438135,San Francisco,CA,94115,06,06075,San Francisco County,060750158012
176,sg:bd1cbbd8ee4442ccaeb228031d7fd107,St Thomas of Canterbury Episcopal Church,33.475181,-117.11146299999999,Temecula,CA,92592,06,06065,Riverside County,060650432505
177,sg:c1bec97676704a8aa146d3927727e056,Church of the Advent of Christ the King,37.775808000000005,-122.42194599999999,San Francisco,CA,94102,06,06075,San Francisco County,060750162002
178,sg:fbf9c6bdc16a478596f81eeb8e982d5d,Pole Line Road Baptist Church,38.552667,-121.726597,Davis,CA,95618,06,06113,Yolo County,061130106064
179,sg:168258fe244a4b53aede2de892f93de0,United Methodist Church of Rio Linda,38.691376,-121.45195,Rio Linda,CA,95673,06,06067,Sacramento County,060670072091
180,sg:1c537a9811dc4940b7040076b8f02e12,Iglesia Fe Bautista Church,32.8097,-115.568273,El Centro,CA,92243,06,06025,Imperial County,060250112012
181,sg:1eb360f87f314aee94005abaf018e3e6,Gateway Apostolic Original Holy Church of God,38.521007,-121.47116499999998,Sacramento,CA,95824,06,06067,Sacramento County,060670045011
182,sg:22e56c4fd0334fd19cf0024ae7638683,Miju Bible Church,34.047453999999995,-118.325325,Los Angeles,CA,90019,06,06037,Los Angeles County,060372181101
183,sg:26510a077ef74deea15940326f7d4d2e,Grace Central Coast Grace5Cities Campus,35.126373,-120.591872,Arroyo Grande,CA,93420,06,06079,San Luis Obispo County,060790118003
184,sg:68e863b8087e4e4aa1d042682d9d8969,Polish Church,34.032312,-118.322001,Los Angeles,CA,90018,06,06037,Los Angeles County,060372189002
185,sg:69febed94e3b42529ad850b4bc64399f,Church of Scientology,37.314961,-121.975871,San Jose,CA,95129,06,06085,Santa Clara County,060855063043
186,sg:a0a4785b40a7468ab7b3aa5a92ce023d,Gospel Christian Fellowship Church Int'l,34.059277,-118.28147299999999,Los Angeles,CA,90057,06,06037,Los Angeles County,060372088022
187,sg:acda950b0f4e48aaa23ea87ffa5089c3,St Theodore of Canterbury Episcopal Church,33.767074,-118.091168,Seal Beach,CA,90740,06,06059,Orange County,060590995101
188,sg:ff01055b34824016b69901e24f44e361,St Matthew's Episcopal Church,38.623385999999996,-121.409902,Sacramento,CA,95821,06,06067,Sacramento County,060670062012
189,sg:0e7330f7a9d741f7ae5ddeabcc06c667,Crossroads Multinational Church of the Nazarene,33.846517,-118.071497,Cerritos,CA,90703,06,06037,Los Angeles County,060375545162
190,sg:18a50f04605b42f7850021db8b7c600d,First Baptist Church,36.569443,-119.61171399999999,Selma,CA,93662,06,06019,Fresno County,060190070023
191,sg:1aeda447cc1c46deb5796ea7891fafe2,Landmark Missionary Baptist Church,36.940173,-121.78185800000001,Freedom,CA,95019,06,06087,Santa Cruz County,060871107003
192,sg:2e8dea69f9f54dcfa6e3e974daf9b83a,Grace Brethren Church,39.760278,-121.85776499999999,Chico,CA,95973,06,06007,Butte County,060070003003
193,sg:30d827e1d22e47a98074f7cbd7e3c0fc,Congregation Dor Hadash,32.934375,-117.229358,San Diego,CA,92130,06,06073,San Diego County,060730083332
194,sg:41b194596ecd49de80be89bb5d5a8fa3,East Hills Christian Church,35.381184000000005,-118.932566,Bakersfield,CA,93306,06,06029,Kern County,060290009061
195,sg:5a5d7bf18eb446168db3d0714ccf4078,Hillview Bible Chapel,37.303649,-122.040893,Cupertino,CA,95014,06,06085,Santa Clara County,060855078082
196,sg:82d1104e5b2040eabc07a55135b087b8,Ministry of Reconciliation,33.797467,-118.29163700000001,Harbor City,CA,90710,06,06037,Los Angeles County,060372944101
197,sg:902cf8a23c734e5f8bbfe3629de34f5c,Cherry Valley Brethren Church,33.972132,-116.97764699999999,Cherry Valley,CA,92223,06,06065,Riverside County,060650438112
198,sg:b51f51ecf2a9452abbcc3f86fb3110b0,Cross Road 243 Christian Fellowship,33.706288,-116.72747,Mountain Center,CA,92561,06,06065,Riverside County,060650444041
199,sg:bd400ef196d9420093fbeded621678f9,Assembly of God Church Rohnert Park Community,38.362694,-122.688474,Rohnert Park,CA,94928,06,06097,Sonoma County,060971513071
200,sg:be568a38e34d416287302b9dc028a2c9,Methodist Church Big Pine,37.166521,-118.29366200000001,Big Pine,CA,93513,06,06027,Inyo County,060270005002
201,sg:c806ff5777f942efb71d5e0ea76155e6,Open Bible Church,36.866323,-120.46498899999999,Firebaugh,CA,93622,06,06019,Fresno County,060190084016
202,sg:cb982cb7fb09411dbd82cd3edc9272d6,Temple Beth El,36.659521999999996,-121.664979,Salinas,CA,93901,06,06053,Monterey County,060530015003
203,sg:d2d70b17298c453691a817d0c7214b86,Presbyterian Church USA,34.184957,-118.30504499999999,Burbank,CA,91501,06,06037,Los Angeles County,060373107021
204,sg:e48992e78ccd419cafdf41d31c7fad92,Fellowship of Christian Athletes,36.821641,-119.780653,Fresno,CA,93710,06,06019,Fresno County,060190054102
205,sg:ff8025eba5d249d1b4f37b5298b6142d,Olive Grove Church of God & Christ,33.933238,-118.278796,Los Angeles,CA,90061,06,06037,Los Angeles County,060372411201
206,sg:0161253d85eb4b09bb90a28046f9497d,New Beginnings Christian Fellowship Church of God,34.286695,-118.743416,Simi Valley,CA,93065,06,06111,Ventura County,061110085002
207,sg:2e85350e6e7b4bd68241f90bcf021065,Christian Church Disciples of Christ,38.675463,-121.774469,Woodland,CA,95695,06,06113,Yolo County,061130111011
208,sg:824bb28042b443be8f35f393b32ed287,United Church of Christ,34.264004,-118.79011399999999,Simi Valley,CA,93065,06,06111,Ventura County,061110075131
209,sg:8a6733fa40c845058b03f6c4d08589c6,Praise God Korean Church,37.741808,-122.202175,Oakland,CA,94621,06,06001,Alameda County,060014090002
210,sg:93071bb2c4f246908baa96ffba6960a8,Gateway Church,37.97798,-122.06008500000002,Concord,CA,94520,06,06013,Contra Costa County,060133270005
211,sg:9c96adfd00ae4af29b1f687bda1ceb5e,St James AME Church,37.351932,-121.847586,San Jose,CA,95116,06,06085,Santa Clara County,060855037111
212,sg:b28f5831dcdd49eda710a57c483a3ee8,St John of God Catholic Church,33.905590000000004,-118.083141,Norwalk,CA,90650,06,06037,Los Angeles County,060375521003
213,sg:bceec5112384428ba5dbc8fbd62c912a,Immanuel Temple Seventh Day Adventist Church,37.773004,-122.195907,Oakland,CA,94605,06,06001,Alameda County,060014077002
214,sg:c0a5d0cb04e34516bad83c4aceffb296,The Bridge Church,38.552011,-121.234952,Rancho Cordova,CA,95742,06,06067,Sacramento County,060670087041
215,sg:d329750544f847d2af054d7e5a12a28e,Ojai Valley Baptist Church,34.430276,-119.28661299999999,Ojai,CA,93023,06,06111,Ventura County,061110011021
216,sg:d573da63bd5249b393c95c4a6f3e43c8,Fairfield Church Of Christ,38.267821999999995,-122.04473200000001,Fairfield,CA,94533,06,06095,Solano County,060952526052
217,sg:e277f0e074d94633a4b6ad40bf5b17e8,Templo Bethel Pentecostal,34.079679999999996,-118.047009,El Monte,CA,91731,06,06037,Los Angeles County,060374328011
218,sg:e5d0036b7deb49ed8fc90936c62b7141,St Paul's Episcopal Church,36.330701,-119.308319,Visalia,CA,93291,06,06107,Tulare County,061070012001
219,sg:e6bc4a89d5174162bd7d9a7597a77523,La Jolla Presbyterian Church U S A,32.843118,-117.27688700000002,La Jolla,CA,92037,06,06073,San Diego County,060730082001
220,sg:effc865810d44908874d1da1993f9343,Grace Church San Diego Spring Valley,32.729663,-116.96641699999999,Spring Valley,CA,91978,06,06073,San Diego County,060730135053
221,sg:36c0b2d3a74341048d3d5a0d7486fd8f,The River Church,36.080797,-119.07248999999999,Porterville,CA,93257,06,06107,Tulare County,061070035011
222,sg:433190562c2949a98d245024098bd310,Church of Christ,34.08679,-117.666898,Ontario,CA,91762,06,06071,San Bernardino County,060710011041
223,sg:69583a6942134e48aa83031535a9740e,Elevation Church,39.023187,-120.96795300000001,Colfax,CA,95713,06,06061,Placer County,060610219012
224,sg:6d23cda385d74ebd91d8f494d40dea78,The Church of Jesus Christ of Latter day Saints,36.757474,-119.16403899999999,Dunlap,CA,93621,06,06019,Fresno County,060190064033
225,sg:73822ab38673431abc1594dec325e665,Big Bear Foursquare Church,34.260595,-116.85383999999999,Big Bear City,CA,92314,06,06071,San Bernardino County,060710114012
226,sg:913c89bade664b4b86364972bf4a646e,The Church of Jesus Christ of Latter day Saints,33.882069,-118.390152,Manhattan Beach,CA,90266,06,06037,Los Angeles County,060376208003
227,sg:a156d05853b941c58c5519ad051895ec,Greater Faith Baptist Church,38.458615,-121.44233200000001,Sacramento,CA,95823,06,06067,Sacramento County,060670096102
228,sg:a27462a1e7be435fa56335f2add0d9cc,First Congregational Church of San Jose,37.293592,-121.92173799999999,San Jose,CA,95125,06,06085,Santa Clara County,060855026011
229,sg:a47f2a0161094f6c842ba34d73815bc7,Yaseen Foundation,37.522677,-122.27450400000001,Belmont,CA,94002,06,06081,San Mateo County,060816086003
230,sg:b571f5ef4596492da7f99e8d055368e8,St Margaret's Episcopal Church,33.703525,-116.398078,Palm Desert,CA,92260,06,06065,Riverside County,060650451161
231,sg:d67042625e9146a59dab45a4c8b12e15,San Francisco Muslim Community Center,37.722012,-122.43726299999999,San Francisco,CA,94112,06,06075,San Francisco County,060750261001
232,sg:f79137e8d4f741648a75c6564263a58a,Mt Olive Baptist Church,32.705101,-117.119188,San Diego,CA,92113,06,06073,San Diego County,060730035012
233,sg:140f6580c769472ba38e689128160c12,Bethel Korean Church,33.658732,-117.839308,Irvine,CA,92612,06,06059,Orange County,060590626113
234,sg:508807a8e3e245dbbad2be80dcffb14d,True Light Missionary Baptist Church,37.468863,-122.129456,East Palo Alto,CA,94303,06,06081,San Mateo County,060816119002
235,sg:5721da696be84fedaef46c49c791e968,Twin Peaks Community Church,34.239237,-117.235611,Twin Peaks,CA,92391,06,06071,San Bernardino County,060710109013
236,sg:8d351062905f4e9bb1a9c75576984c6b,Avalon Community Church,33.342845000000004,-118.327923,Avalon,CA,90704,06,06037,Los Angeles County,060375990002
237,sg:8e8463d18d964b7f91deaedf8ded8e45,Celestial Church of Christ,33.976874,-118.308778,Los Angeles,CA,90047,06,06037,Los Angeles County,060372373003
238,sg:b483b58d7fce470ab1d33f4feed07114,Cornerstone International Christian Church,34.044983,-117.954567,La Puente,CA,91744,06,06037,Los Angeles County,060374073013
239,sg:b9044d22674e4a259699f1c55026e182,Congregation Beth Shalom,38.609676,-121.3533,Carmichael,CA,95608,06,06067,Sacramento County,060670058012
240,sg:befb88ef4fd74c44a9961344716e5f67,All Nations Church,33.832201,-117.947461,Anaheim,CA,92801,06,06059,Orange County,060590871032
241,sg:c4c8480bfeaa496687ba084a7ec1f710,Chalvary Chapel,34.279127,-118.797299,Simi Valley,CA,93065,06,06111,Ventura County,061110077001
242,sg:ca39761173f24c2c80ff4b4f7ffdb2c0,Gualala Baptist Church Sbc,38.767677,-123.52715,Gualala,CA,95445,06,06045,Mendocino County,060450111023
243,sg:cafff10c18ba40469ca0badfbfe3c605,UBM Church,33.810138,-117.88065700000001,Anaheim,CA,92806,06,06059,Orange County,060590863032
244,sg:dc8f6a5e950342549514a2a5cd501ecf,La Puerta Estrecha,33.979321999999996,-118.26985900000001,Los Angeles,CA,90003,06,06037,Los Angeles County,060372393201
245,sg:feb1f64e3c344ee1ae01b55ceb309ef3,Buddhist Compassion Relief Tze Chi Foundation,33.78974,-118.323105,Lomita,CA,90717,06,06037,Los Angeles County,060376700033
246,sg:6ea34cd110b54ea59a1ca400e577c7fc,Byron United Methodist Church,37.872119,-121.64123500000001,Byron,CA,94514,06,06013,Contra Costa County,060133040021
247,sg:79acf00f0c1d4ac09e48382a8a5e10f1,Manhattan Beach Community Church,33.877604,-118.38867900000001,Manhattan Beach,CA,90266,06,06037,Los Angeles County,060376208003
248,sg:7ed473a4be274c5b8e684cd2722c3d5f,Lawndale Christain Church,33.898041,-118.34997800000001,Lawndale,CA,90260,06,06037,Los Angeles County,060376038013
249,sg:82da4ea56e43468f99f3d022cbec3cf8,Iglesia Bautista Biblica de Long Beach,33.819406,-118.19328200000001,Long Beach,CA,90807,06,06037,Los Angeles County,060375720022
250,sg:96e9c4e05df24dd1bd4287dc40da7ddd,Jerusalem Church of God In Christ,37.777848,-122.439392,San Francisco,CA,94115,06,06075,San Francisco County,060750158021
251,sg:b08ce12b730f4ea985206eeb3ddd5269,Reformed Church Grace,35.397742,-118.991123,Bakersfield,CA,93305,06,06029,Kern County,060290007002
252,sg:b1ec05108513475da029f96ad35e4066,Holy Angels Byzantine Catholic Church,32.784908,-117.14182199999999,San Diego,CA,92123,06,06073,San Diego County,060730092022
253,sg:dfe234581f534e26942d4cd20e7fc960,Evangelical Free Church,39.748233,-122.18936599999999,Orland,CA,95963,06,06021,Glenn County,060210101002
254,sg:073af5783ffb4adfa550202a19ae4cbe,Church of the Nativity,32.997474,-117.197549,Rancho Santa Fe,CA,92067,06,06073,San Diego County,060730170292
255,sg:087729432dc24318b43fed8901808204,Iglesia Biblica Bautista San Jose,37.338918,-121.879042,San Jose,CA,95112,06,06085,Santa Clara County,060855013004
256,sg:0d6833dee78a4c41960f2d8043928b87,Office for the Missions,32.81205,-117.21341000000001,San Diego,CA,92117,06,06073,San Diego County,060730085034
257,sg:0da1255ec012492fbc5d43cd40e4e61c,Colton Community Church,34.081764,-117.335338,Colton,CA,92324,06,06071,San Bernardino County,060710066032
258,sg:26f093c79dea46c0ba86711e9af04381,Compass Bible Church Tustin,33.750478,-117.819728,Tustin,CA,92780,06,06059,Orange County,060590755042
259,sg:28908b25d7b04d5fa6423f20106d2e7d,Live Oak Baptist Church,33.961912,-118.300074,Los Angeles,CA,90044,06,06037,Los Angeles County,060372382003
260,sg:433f4937dff7497294d47264249bc391,Emmanuel Korean Baptist Church,38.546977000000005,-121.35421000000001,Sacramento,CA,95826,06,06067,Sacramento County,060670091121
261,sg:84bcd5a553ea4e56b638c0cdc213561b,Quench Life Christian Fellowship,37.706165000000006,-121.90813500000002,Dublin,CA,94568,06,06001,Alameda County,060014503002
262,sg:a608b2108e0a46fdabf9d933c5cdf5c3,Riverside Christian Assembly,33.992889,-117.407224,Riverside,CA,92509,06,06065,Riverside County,060650402032
263,sg:aa78e45620924722b623c65d9e712819,Chapel In the Pines,38.239065000000004,-120.36373400000001,Arnold,CA,95223,06,06009,Calaveras County,060090005011
264,sg:dd58e95a36e0486694b3722dc653b2d5,Fuego Pentecostes,34.171828999999995,-118.36778600000001,North Hollywood,CA,91601,06,06037,Los Angeles County,060371253102
265,sg:dff52c51a5ea45908fdae1329fed7619,Eckankar,33.988381,-118.45151100000001,Marina del Rey,CA,90292,06,06037,Los Angeles County,060372741002
266,sg:f217db74676347849525d34d2be6a0d3,Cottonwood Church,33.804891999999995,-118.05153999999999,Los Alamitos,CA,90720,06,06059,Orange County,060591101131
267,sg:13d13e389b874960a46eb5bec8eb29a9,Chinese Christain Church Music Institute,37.460525,-122.22655,Redwood City,CA,94061,06,06081,San Mateo County,060816110004
268,sg:2e6327cac5b543e0b66f93cd55f4cd56,Victory Chapel Pentecostal Church of God,39.285090999999994,-121.661925,Live Oak,CA,95953,06,06101,Sutter County,061010507012
269,sg:3cb8508734ba4faa894f2c67d4c112f7,Rose City Church,34.142221,-118.11278999999999,Pasadena,CA,91107,06,06037,Los Angeles County,060374634002
270,sg:4296d40439dc45ec8f5691ddb6207653,Siloam Korean Evangelical Church,37.703178,-122.12337600000001,San Leandro,CA,94578,06,06001,Alameda County,060014338002
271,sg:44dbf6af496e424a81635e4c082a9233,Church of Christ,34.199067,-118.57059199999999,Winnetka,CA,91306,06,06037,Los Angeles County,060371348002
272,sg:45d16ec3c3c846269309b69d5d00a4c7,Apostolic Bible Way Church,37.815355,-122.275971,Oakland,CA,94607,06,06001,Alameda County,060014016002
273,sg:48cd5394863249e8b989f2e9ccedf0c0,Venice United Methodist Church,33.995594,-118.454181,Venice,CA,90291,06,06037,Los Angeles County,060372737003
274,sg:50b3e4aeffb449808f7aa7dd74b77b63,Meadowlark Community Church,33.112237,-117.2274,San Marcos,CA,92078,06,06073,San Diego County,060730200132
275,sg:82704f424dde4d3292baf30365b6dcc8,Wong Tai Sen Taoism Buddhist Temple,34.055421,-118.135681,Monterey Park,CA,91754,06,06037,Los Angeles County,060374821013
276,sg:93a07d6e9be245be85b91961a8de6be9,Apostolic Church,33.76447,-117.24826599999999,Perris,CA,92570,06,06065,Riverside County,060650429011
277,sg:a1038165e004407ab24f080b69520f48,Queen of Apostles Catholic Church,37.314682,-121.99101599999999,San Jose,CA,95129,06,06085,Santa Clara County,060855062044
278,sg:e0eb968960c14a018e71d63f0c8b047a,St Mary's Catholic Church,36.335572,-119.290566,Visalia,CA,93291,06,06107,Tulare County,061070011002
279,sg:ed2d2e31d0ed4705ab147c66eb0e558c,Ohel Rachel Synagogue,34.179943,-118.542702,Tarzana,CA,91356,06,06037,Los Angeles County,060371393013
280,sg:ef1ef2551fb24d349be4f680aef1ebf0,The Spiritual Israel Church and Its Army,33.892713,-118.197382,Compton,CA,90221,06,06037,Los Angeles County,060375421053
281,sg:f333f4e7fe724fe5b5559ea66c85dd44,New Life Vision Church,34.048021000000006,-118.32438799999998,Los Angeles,CA,90019,06,06037,Los Angeles County,060372129002
282,sg:fa2a6d5b11214535b039010fade89e23,Young Life Capernaum,37.332088,-121.91371799999999,San Jose,CA,95126,06,06085,Santa Clara County,060855006002
283,sg:09469a502cb64bfcb8cb34e3425dca72,Church of Christ Kentucky Ave,38.691599,-121.77508,Woodland,CA,95695,06,06113,Yolo County,061130109013
284,sg:1385fb9f304b42358f8ae4db5f393e73,Saddleback Church,33.457834999999996,-117.585752,San Clemente,CA,92673,06,06059,Orange County,060590320232
285,sg:851a11ee978d4c8f8ab782667ef67d0d,Lutheran Churches,34.064004,-118.28956699999999,Los Angeles,CA,90020,06,06037,Los Angeles County,060372111202
286,sg:b45484b3b8274a5a8b48dfbe51edff49,Tri Valley Church of Christ,37.679404,-121.74051299999999,Livermore,CA,94550,06,06001,Alameda County,060014515012
287,sg:e30e9f66c06f4416b989963f11886f1d,The Church of Jesus Christ of Latter day Saints,34.447241,-117.347366,Hesperia,CA,92345,06,06071,San Bernardino County,060710100101
288,sg:e582202d55d546d7ba6dd52c84efd50b,St Augustine's Catholic Church,37.645945000000005,-122.46375,South San Francisco,CA,94080,06,06081,San Mateo County,060816026001
289,sg:fb4f8c9d50e045f5a4f5441ab46dd523,St Peter and St Paul Parish Catholic Community,34.142821000000005,-117.60643400000001,Rancho Cucamonga,CA,91737,06,06071,San Bernardino County,060710020132
290,sg:1a6db6f8385947628dd77bac773b7a1c,Islamic Community of Salinas,36.677714,-121.656927,Salinas,CA,93901,06,06053,Monterey County,060530013001
