,safegraph_place_id,location_name,latitude,longitude,city,region,postal_code,stateFIPS,countyFIPS,countyName,poi_cbg,2020-01,2020-02,2020-03,2020-04,base
161,sg:03d5eeecf7bc4e7695dfcfda8b8c9ef0,Wat Lao Buddaharam,32.713633,-117.100468,San Diego,CA,92102,06,06073,San Diego County,060730034042,95.0,96.0,64.0,36.0,95.5
162,sg:03e01e84d5804726b62e61488c58d7ee,Calvary Temple Baptist Church,37.486168,-120.857774,Turlock,CA,95380,06,06099,Stanislaus County,060990038024,62.0,65.0,45.0,37.0,63.5
163,sg:03e05ddaddc54a65bdb8437f9a4238c9,The Church of Jesus Christ of Latter day Saints,34.008855,-117.472807,Riverside,CA,92509,06,06065,Riverside County,060650405011,48.0,33.0,23.0,10.0,40.5
164,sg:03e7b3f860b24550836ffc686e43f55b,Seventh Day Adventist Church,35.62938,-117.681515,Ridgecrest,CA,93555,06,06029,Kern County,060290054022,12.0,12.0,6.0,3.0,12.0
165,sg:03e9db30d0514b628fae1b21ba5bec85,Missionary Baptist Church First,36.318707,-119.707973,Armona,CA,93202,06,06031,Kings County,060310005003,40.0,33.0,31.0,24.0,36.5
166,sg:03e9f7af059541ca83197264e757d05b,St Joseph's Catholic Church,36.000345,-120.131573,Avenal,CA,93204,06,06031,Kings County,060310017014,72.0,80.0,58.0,21.0,76.0
167,sg:03ebd511b5f34c238cf8f5df63cb5da3,Oakland Seventh Day Adventist Spanish Church,37.783407,-122.233241,Oakland,CA,94601,06,06001,Alameda County,060014062014,42.0,49.0,37.0,27.0,45.5
168,sg:03ec24b7f2224dc2a05f8f7da4cc7522,Seventh Day Adventist Church,38.256671,-122.65501100000002,Petaluma,CA,94952,06,06097,Sonoma County,060971509021,11.0,21.0,8.0,2.0,16.0
169,sg:03f98917ff8f4f4b832e6df164cbde39,Lighthouse Baptist Church,36.602193,-121.84522,Seaside,CA,93955,06,06053,Monterey County,060530136002,42.0,40.0,24.0,16.0,41.0
170,sg:03fb363ad3834927a32a9c1992684cfc,Vantage Point Church,38.738243,-120.831878,Placerville,CA,95667,06,06017,El Dorado County,060170310003,18.0,27.0,14.0,5.0,22.5
171,sg:040ca888d2dd406a851acfe068bccb7e,Iglesia de Dios Israelita,33.951135,-118.29218600000002,Los Angeles,CA,90044,06,06037,Los Angeles County,060376001003,4.0,6.0,3.0,3.0,5.0
172,sg:040f2ab94e32441ca64925819bb3e125,Mother Lode Church,38.805229,-120.907283,Coloma,CA,95613,06,06017,El Dorado County,060170306023,9.0,19.0,14.0,16.0,14.0
173,sg:0416e26191e3404db3ce72511dd3560a,Calvary Chapel Logos,33.867384,-117.972667,Fullerton,CA,92833,06,06059,Orange County,060590018021,6.0,5.0,4.0,2.0,5.5
174,sg:041b03ddaf87429f863302da81e26e3c,St Francis Church,35.36553499999999,-119.020664,Bakersfield,CA,93304,06,06029,Kern County,060290019021,121.0,157.0,74.0,7.0,139.0
175,sg:04276403729449d0bbc5b15a8f9b8781,Creekside Community Church,37.979262,-120.346767,Sonora,CA,95370,06,06109,Tuolumne County,061090041002,10.0,8.0,8.0,3.0,9.0
177,sg:0435bac93e1f4f67b13d636a05b70fba,Suh Moon Presbyterian Church,33.780862,-117.983357,Garden Grove,CA,92841,06,06059,Orange County,060590881072,116.0,83.0,59.0,41.0,99.5
178,sg:043da4501d754e3ea441111bbae1da6d,La Korean Community Church of God,34.150198,-118.266324,Glendale,CA,91203,06,06037,Los Angeles County,060373017022,128.0,86.0,69.0,50.0,107.0
179,sg:044d77da5d2d41d0b5a359d180cb4dcd,St Dominic Savio Church,33.909388,-118.124879,Bellflower,CA,90706,06,06037,Los Angeles County,060375532005,280.0,322.0,163.0,18.0,301.0
180,sg:045206301d364df69797e9cff800e6fa,Hi Desert Word Center,34.911736,-116.987447,Barstow,CA,92311,06,06071,San Bernardino County,060710093001,22.0,24.0,24.0,7.0,23.0
181,sg:045f6f26f064459f89747edf2fe174e8,Beverly Presbyterian Church,34.076443,-118.310499,Los Angeles,CA,90004,06,06037,Los Angeles County,060371924202,9.0,6.0,5.0,1.0,7.5
182,sg:0461410ca29e4b80a0acc333ff61634b,Greater Mt Calvary Baptist Church,33.983866,-118.273677,Los Angeles,CA,90003,06,06037,Los Angeles County,060372392023,12.0,12.0,9.0,8.0,12.0
183,sg:04644a1eb2f14f06817261c4988650c0,Christian Science Society,35.709198,-118.454453,Wofford Heights,CA,93285,06,06029,Kern County,060290052014,8.0,6.0,10.0,7.0,7.0
184,sg:0464f36a875642fa89e95ae1d83be7ad,The Church of Jesus Christ of Latter day Saints,39.529181,-122.211276,Willows,CA,95988,06,06021,Glenn County,060210104003,16.0,15.0,8.0,7.0,15.5
185,sg:047cff329f264b33b1c20711edfbd188,Jehovah's Witnesses Oakland Central Congregation,37.796177,-122.248036,Oakland,CA,94606,06,06001,Alameda County,060014054012,118.0,105.0,70.0,26.0,111.5
186,sg:047fc85905774046b36f3082187dda00,Northridge United Methodist Church,34.246047,-118.535603,Northridge,CA,91324,06,06037,Los Angeles County,060371152012,40.0,29.0,7.0,1.0,34.5
187,sg:049d4d6fba6a405f9dcf6977fea1e7ce,Witness of Jesus Christ Church,36.709755,-119.790393,Fresno,CA,93706,06,06019,Fresno County,060190011001,30.0,21.0,13.0,15.0,25.5
189,sg:04acc2aee3a146b9992c3794a023ad8f,Helendale Community Church,34.740604,-117.326584,Helendale,CA,92342,06,06071,San Bernardino County,060710117001,11.0,11.0,10.0,3.0,11.0
190,sg:04ace6bc4b3742b18dd57b0a23517579,Grace Orthodox Presbyterian Church,33.822053000000004,-118.286414,Carson,CA,90745,06,06037,Los Angeles County,060375436011,97.0,87.0,62.0,21.0,92.0
192,sg:04b34f2856d442e9b4b9e3196d126c7c,Only An Alarm Line For The Church,36.792034,-119.77395,Fresno,CA,93726,06,06019,Fresno County,060190051001,17.0,32.0,32.0,15.0,24.5
193,sg:04b77244433848469efa1e548c41bbb7,Carter Avenue Church of Christ,37.241801,-121.902689,San Jose,CA,95118,06,06085,Santa Clara County,060855029063,36.0,31.0,24.0,6.0,33.5
194,sg:04c642e6318840279284e891ffbe853a,Trinity Presbyterian Church,38.122207,-122.585329,Novato,CA,94945,06,06041,Marin County,060411021001,5.0,7.0,7.0,2.0,6.0
195,sg:04c92369a6954c8a967e4f0886266cbd,Greater Bethesda Church of God In Christ,37.772412,-122.205306,Oakland,CA,94601,06,06001,Alameda County,060014074002,88.0,126.0,79.0,49.0,107.0
196,sg:04ceb27515fb45a5989bb8266d7d5dde,Anaheim Seventh Branch,33.834957,-117.872256,Anaheim,CA,92806,06,06059,Orange County,060590863041,4.0,10.0,5.0,4.0,7.0
197,sg:04cecc5923944d86bc7d668d29e33e1b,Kingdom Hall of Jehovah's Witnesses,39.40451,-123.80836399999998,Fort Bragg,CA,95437,06,06045,Mendocino County,060450110025,4.0,7.0,6.0,3.0,5.5
198,sg:04d19f2ac7c04258b95cf5572055e852,Community Baptist Church,39.123037,-122.858867,Nice,CA,95464,06,06033,Lake County,060330005022,12.0,16.0,11.0,3.0,14.0
199,sg:04d29a8536a5422ca07e4e08323f61c4,Dial A Prayer Unity Church of the Foothills,34.086971000000005,-117.91253,Covina,CA,91722,06,06037,Los Angeles County,060374057022,12.0,7.0,8.0,1.0,9.5
202,sg:04e0cf79b0184e12b8d3902475532589,Hillsong LA,34.040271000000004,-118.259251,Los Angeles,CA,90015,06,06037,Los Angeles County,060372079001,4.0,6.0,1.0,0.0,5.0
204,sg:04e8340c89094f0ea958d4f7a2163b8b,First Mexican Baptist Church,32.976597,-115.52545,Brawley,CA,92227,06,06025,Imperial County,060250107001,29.0,27.0,13.0,8.0,28.0
206,sg:04f33a52f70c4233b3218c0921ee0dee,First Church of Christ Scientist,33.982525,-117.370724,Riverside,CA,92501,06,06065,Riverside County,060650303001,24.0,12.0,8.0,10.0,18.0
207,sg:04fd5508f75149d3a27e7e66fccbaf89,Seventh Day Adventist Japanese Church,37.791482,-122.43318700000002,San Francisco,CA,94115,06,06075,San Francisco County,060750135001,10.0,7.0,9.0,2.0,8.5
208,sg:0500e7f0597847c4941c7034c9dfca46,La Jolla Community Church,32.877598,-117.212519,San Diego,CA,92121,06,06073,San Diego County,060730083391,15.0,16.0,13.0,3.0,15.5
209,sg:051099a7c4cc498a92548a8eb8178111,Grace Bible Church,37.465346,-122.242345,Redwood City,CA,94061,06,06081,San Mateo County,060816111002,9.0,11.0,5.0,3.0,10.0
210,sg:051929731fba41c3bce6250cbb139861,High Desert Church Hesperia Campus,34.394439,-117.257994,Hesperia,CA,92345,06,06071,San Bernardino County,060710100222,104.0,106.0,77.0,8.0,105.0
211,sg:051953dd58c34a539784cffc9ca08523,Eastside Church of Christ,37.372077,-121.815778,San Jose,CA,95127,06,06085,Santa Clara County,060855041011,63.0,47.0,43.0,16.0,55.0
212,sg:05200819f2804a788b0f1d5a4bc5cc57,Unitarian Universalist Live Oak Congregation,34.452116,-119.830335,Goleta,CA,93117,06,06083,Santa Barbara County,060830029071,34.0,24.0,30.0,8.0,29.0
213,sg:052207a1a0c44d69a951a4be9c90d1d8,Faith Fellowship,33.843265,-118.046525,La Palma,CA,90623,06,06059,Orange County,060591101022,97.0,94.0,70.0,24.0,95.5
214,sg:05275c2580d64b13a1dcafbe778ec94d,Clover Road Baptist Church,37.761107,-121.441561,Tracy,CA,95376,06,06077,San Joaquin County,060770053053,11.0,13.0,7.0,9.0,12.0
215,sg:0527bdb5d7714cbe93ac8319bcb1c5e0,Greek Orthodox Church of St George,36.771005,-119.775527,Fresno,CA,93703,06,06019,Fresno County,060190034002,57.0,86.0,33.0,14.0,71.5
216,sg:052e56265d9646bdbdc7881dcfcdb441,Redeemer Presbyterian Church,38.462287,-122.669941,Santa Rosa,CA,95409,06,06097,Sonoma County,060971522022,27.0,24.0,22.0,20.0,25.5
217,sg:053ab0866b6b487d8ae033ae797ec2c6,Lighthouse Baptist Church,37.52922,-120.793631,Denair,CA,95316,06,06099,Stanislaus County,060990036041,55.0,49.0,37.0,31.0,52.0
218,sg:053e88c2cb4f4e9e9a701e140b5fcdb6,Holy Angels Church,34.130489000000004,-118.043572,Arcadia,CA,91007,06,06037,Los Angeles County,060374307212,11.0,20.0,13.0,3.0,15.5
219,sg:053f3a81cf4243f8ab1b503774e93c81,Greater Fellowship Baptist Church,32.696574,-117.101182,San Diego,CA,92113,06,06073,San Diego County,060730033032,55.0,61.0,49.0,39.0,58.0
220,sg:053f7bcdddf3420d8c81d188a7d66f8a,Assyrian Pentecostal Church,37.493002,-120.858789,Turlock,CA,95380,06,06099,Stanislaus County,060990038044,46.0,34.0,30.0,19.0,40.0
221,sg:053fd56bd4ea45959a3c11b4ac7586e5,The Church of Jesus Christ of Latter day Saints,38.725118,-121.393696,Antelope,CA,95843,06,06067,Sacramento County,060670074171,62.0,64.0,44.0,17.0,63.0
222,sg:05426739c6b043a6aeb2dff541f3819a,Temple Emet,33.811766,-118.316249,Torrance,CA,90501,06,06037,Los Angeles County,060376510013,60.0,56.0,34.0,27.0,58.0
223,sg:054538f11ef342939180464ad3521172,Palma Ceia Baptist Church,37.62829,-122.067738,Hayward,CA,94544,06,06001,Alameda County,060014382032,60.0,88.0,68.0,18.0,74.0
224,sg:05456d83c7f44335b9bbb8450a6eed7b,The Table,38.568662,-121.43812,Sacramento,CA,95819,06,06067,Sacramento County,060670002002,25.0,29.0,24.0,2.0,27.0
226,sg:054b07ffc8df49ba8d178f3865a2a321,Magnolia Baptist Church,33.822061,-117.975434,Anaheim,CA,92804,06,06059,Orange County,060590870024,15.0,13.0,7.0,6.0,14.0
228,sg:054ed8b148ab4b49ab214e9aff11b3b9,United Methodist Church of Yucaipa,34.03539,-117.036889,Yucaipa,CA,92399,06,06071,San Bernardino County,060710088003,28.0,27.0,25.0,10.0,27.5
229,sg:054f8e0cd8434ad08cd7d8e903d3d549,Shandon Assembly of God,35.652666,-120.382096,Shandon,CA,93461,06,06079,San Luis Obispo County,060790103003,8.0,7.0,7.0,6.0,7.5
231,sg:0557e385009747b9a794730812ada2d2,Renaissance Christian Church,33.873524,-117.566951,Corona,CA,92882,06,06065,Riverside County,060650416004,33.0,26.0,20.0,2.0,29.5
232,sg:055e690cb4834327b983888dc63eaec0,Church In Sacramento,38.60024600000001,-121.41903899999998,Sacramento,CA,95825,06,06067,Sacramento County,060670055023,246.0,160.0,156.0,109.0,203.0
233,sg:056317f078e344cd8fda52b128bee242,United Methodist Church of Cucamonga,34.114326,-117.594351,Rancho Cucamonga,CA,91730,06,06071,San Bernardino County,060710020273,10.0,11.0,4.0,5.0,10.5
234,sg:0565b654ee034906a71fb82d91a52899,Second Baptist Church,38.015971,-122.133408,Martinez,CA,94553,06,06013,Contra Costa County,060133170002,30.0,15.0,14.0,6.0,22.5
235,sg:0566aa9f3964447a9905b4fdb0f82127,Third Baptist Church,34.009042,-118.25396200000002,Los Angeles,CA,90011,06,06037,Los Angeles County,060372282102,107.0,83.0,76.0,47.0,95.0
236,sg:057a850abfbe47f99886f56aedbe178e,City of Refuge,37.744294,-122.194679,Oakland,CA,94621,06,06001,Alameda County,060014090001,29.0,19.0,9.0,6.0,24.0
237,sg:05881f5d8bfa452eb5eb1b916044c252,Assumption of the Blessed Virgin Mary Church,34.157893,-118.095987,Pasadena,CA,91107,06,06037,Los Angeles County,060374629002,147.0,128.0,78.0,4.0,137.5
238,sg:058b734325f14811b7faf000c43f4634,Avenue Missionary Baptist Church,33.971756,-118.256068,Los Angeles,CA,90001,06,06037,Los Angeles County,060375350011,12.0,7.0,7.0,7.0,9.5
239,sg:058e3517e6b64cb6a8f62ff6cc94208e,Christ Community Church,37.686237,-121.021843,Modesto,CA,95350,06,06099,Stanislaus County,060990008061,42.0,48.0,32.0,17.0,45.0
240,sg:058f6695c20f441ea4c2ae0ad8fd8ab0,Loma Linda University Church,34.051297,-117.264622,Loma Linda,CA,92354,06,06071,San Bernardino County,060710073033,62.0,79.0,41.0,5.0,70.5
241,sg:059afbc46ffc43bba67f4d1110fcd7ef,Bethel Baptist Church of Torrance,33.831869,-118.304042,Torrance,CA,90501,06,06037,Los Angeles County,060372932013,31.0,28.0,17.0,17.0,29.5
242,sg:059b0a7b07494130b607bc6f2ef961b5,St Malachy's Parish Hall,35.130978000000006,-118.452978,Tehachapi,CA,93561,06,06029,Kern County,060290061001,38.0,47.0,31.0,4.0,42.5
243,sg:059bcb153fd844aab0af4ac300a028b0,Windsor Hills Community Church,32.752897,-117.033909,La Mesa,CA,91941,06,06073,San Diego County,060730146023,72.0,87.0,55.0,19.0,79.5
244,sg:059eaa2a1cc74cf6b54e5594df7a2875,Amador Free Will Baptist Church,38.417022,-120.609926,Pioneer,CA,95666,06,06005,Amador County,060050001014,5.0,5.0,2.0,2.0,5.0
245,sg:05a5cb1f80ac4b628a1b061c4ad345ea,K J A Temple,37.688418,-122.475039,Daly City,CA,94015,06,06081,San Mateo County,060816012003,31.0,19.0,14.0,5.0,25.0
246,sg:05a6067f42054a99a37fcf80db44e54e,St Philip Neri Church,37.757729,-122.233526,Alameda,CA,94501,06,06001,Alameda County,060014281002,32.0,32.0,17.0,2.0,32.0
247,sg:05a63c85b56a4d4a811b8f22f51769b7,Bible Baptist Church,38.676041,-120.880494,Placerville,CA,95667,06,06017,El Dorado County,060170315023,7.0,5.0,3.0,0.0,6.0
248,sg:05aaeba75d094015bfb9ebb000249efa,The Church of Jesus Christ of Latter day Saints,32.738426000000004,-117.230432,San Diego,CA,92107,06,06073,San Diego County,060730070021,40.0,28.0,27.0,6.0,34.0
249,sg:05af36e281214a779268bc854ffa2349,Living Word Hanford,36.335135,-119.639328,Hanford,CA,93230,06,06031,Kings County,060310009004,86.0,70.0,56.0,30.0,78.0
250,sg:05b0c70490c940cf9367ac18d83e25d2,Hope Unlimited Church,33.924973,-116.88964,Banning,CA,92220,06,06065,Riverside County,060650441011,68.0,71.0,45.0,15.0,69.5
251,sg:05b34ce2202d48acbf1813c586623ec7,Zion Hill Missionary Baptist Church,37.712948,-122.454934,San Francisco,CA,94112,06,06075,San Francisco County,060750314002,22.0,11.0,16.0,6.0,16.5
252,sg:05b755ae67b14106b8c9371b0b9ed9fe,St Anne's Episcopal Church,37.537191,-121.952456,Fremont,CA,94539,06,06001,Alameda County,060014421002,63.0,35.0,34.0,22.0,49.0
253,sg:05beac325ef2433ab9d43d4cda2acf65,Little Brown Church of Sunol,37.596585,-121.88993899999998,Sunol,CA,94586,06,06001,Alameda County,060014506011,9.0,6.0,6.0,8.0,7.5
255,sg:05c308e766994e94896434a443687d9f,Valley Community Church,33.773413,-116.998341,San Jacinto,CA,92582,06,06065,Riverside County,060650435062,17.0,33.0,16.0,7.0,25.0
257,sg:05ca860aa3b64f2891a11bd05cfdfc44,Holy Trinity Armenian Apostolic Church,36.731712,-119.782667,Fresno,CA,93721,06,06019,Fresno County,060190004003,16.0,18.0,6.0,3.0,17.0
258,sg:05cfb8dc8ff34adb9e5e6b202628cfc1,Debow John Rev Napa Foursquare Church,38.332846,-122.315257,Napa,CA,94558,06,06055,Napa County,060552006014,4.0,6.0,1.0,1.0,5.0
259,sg:05d0afe75cfc461bb3c1b31fccadad4a,Long Beach Christian Reformed Church,33.819345,-118.122831,Long Beach,CA,90808,06,06037,Los Angeles County,060375736019,21.0,24.0,20.0,3.0,22.5
260,sg:05d6fe7276c44062aac550b0d66efd9b,Bilingual Seventh Day Adventist Church,34.882591,-117.015765,Barstow,CA,92311,06,06071,San Bernardino County,060710120013,22.0,29.0,13.0,11.0,25.5
262,sg:05dc845607504c4c9b50e130433e83b6,Graeagle Community Church,39.773182,-120.622883,Blairsden-Graeagle,CA,96103,06,06063,Plumas County,060630002012,11.0,22.0,8.0,1.0,16.5
263,sg:05e02145859247b6bef4ab2a8efd5f72,Green Gulch Farm Zen Center,37.865977,-122.563865,Muir Beach,CA,94965,06,06041,Marin County,060411311001,6.0,12.0,6.0,0.0,9.0
264,sg:05e5fc0af4a649c49c82cd18f9cc4a52,La Mision De Jesus,35.675982,-119.223858,Mc Farland,CA,93250,06,06029,Kern County,060290047023,48.0,54.0,54.0,21.0,51.0
265,sg:05ee256fefa84389a74f5d27e3e7dc7d,Marin Asian Community Church,38.026162,-122.547046,San Rafael,CA,94903,06,06041,Marin County,060411070005,6.0,3.0,3.0,1.0,4.5
266,sg:05f240295007456dbb2fb9bf12428b77,Saint Frances of Rome Catholic Church,34.133848,-117.90186,Azusa,CA,91702,06,06037,Los Angeles County,060374006042,141.0,148.0,92.0,2.0,144.5
267,sg:05f9a259b8844799ba4ca1cd71df7aaa,Valley Baptist Church,37.70019,-122.08821,Castro Valley,CA,94546,06,06001,Alameda County,060014309002,12.0,5.0,4.0,4.0,8.5
268,sg:05fa9cb7f0e1427a99d9eacc9b423dc1,St Mark Antiochian Orthodox Church,33.690606,-117.856276,Irvine,CA,92614,06,06059,Orange County,060590755151,25.0,12.0,13.0,2.0,18.5
269,sg:05fe25a62c3743fd800591ccab1ed357,Faith Baptist Church,37.992155,-121.807147,Antioch,CA,94509,06,06013,Contra Costa County,060133080014,11.0,7.0,9.0,5.0,9.0
270,sg:061395802d564dadbbd0517274013fd9,St Philip the Apostle Catholic Church,35.355247,-119.079862,Bakersfield,CA,93309,06,06029,Kern County,060290018022,153.0,169.0,106.0,5.0,161.0
271,sg:061ae03cbdbb448eb2c64ed104a4bd68,The Grove,37.366072,-119.725531,Ahwahnee,CA,93601,06,06039,Madera County,060390001034,15.0,19.0,22.0,7.0,17.0
272,sg:061e81b60bf24aae85f26e5f93e776a4,Our Savior Lutheran Church,34.126193,-118.050288,Arcadia,CA,91007,06,06037,Los Angeles County,060374317005,64.0,80.0,83.0,26.0,72.0
274,sg:062ee7282f64433bacc9b22a1a02d4b1,The Father's House,36.72079,-120.061407,Kerman,CA,93630,06,06019,Fresno County,060190040013,4.0,6.0,5.0,1.0,5.0
275,sg:062f935049594114a830025dcc35a445,New Salem Missionary Baptist Church,33.949364,-118.269201,Los Angeles,CA,90003,06,06037,Los Angeles County,060372406001,45.0,29.0,33.0,27.0,37.0
276,sg:0634b7661ad842df8e28f085788bfbdd,Cornerstone Trinity Baptist Church,37.739434,-122.447258,San Francisco,CA,94127,06,06075,San Francisco County,060750307001,55.0,95.0,143.0,25.0,75.0
277,sg:063be08c9a1a42b2a167fd9d40eb1425,The Church of Jesus Christ of Latter day Saints,38.888355,-121.303553,Lincoln,CA,95648,06,06061,Placer County,060610214034,104.0,68.0,59.0,7.0,86.0
278,sg:063cc97b203c42b8809254adce900168,Calvary Chapel,37.212035,-119.550657,North Fork,CA,93643,06,06039,Madera County,060390001024,16.0,18.0,16.0,4.0,17.0
279,sg:06454a08f7b64f3fb57669271aaf9b86,Oakland California LDS Temple,37.807838,-122.199061,Oakland,CA,94602,06,06001,Alameda County,060014067001,194.0,261.0,77.0,6.0,227.5
281,sg:064c78f4cccc41419eed08edfdcb6054,Calvary Chapel Rancho Cucamonga,34.111470000000004,-117.570833,Rancho Cucamonga,CA,91730,06,06071,San Bernardino County,060710020361,89.0,92.0,59.0,14.0,90.5
283,sg:06592dac9ac84375b6ed134609e5162e,Schneerson Center,37.775948,-122.487509,San Francisco,CA,94121,06,06075,San Francisco County,060750477021,52.0,32.0,24.0,12.0,42.0
285,sg:065cfb1cafac43b2a576e6dc80c1205f,Baha'l Community of San Jose,37.30984,-121.898413,San Jose,CA,95125,06,06085,Santa Clara County,060855018004,10.0,13.0,3.0,4.0,11.5
286,sg:066ed19bff824debb8866cdcfe2f33cc,The Church of Jesus Christ of Latter day Saints,41.314393,-122.301511,Mount Shasta,CA,96067,06,06093,Siskiyou County,060930010003,18.0,21.0,14.0,6.0,19.5
287,sg:067bd86afae849fab0b9509f4e1ee36a,St Luke's Episcopal Church,37.792069,-122.422162,San Francisco,CA,94109,06,06075,San Francisco County,060750111001,4.0,5.0,1.0,0.0,4.5
288,sg:067f4b44b3414d1e9757c1b7672c1c7f,First Baptist Church,37.127312,-121.660353,Morgan Hill,CA,95037,06,06085,Santa Clara County,060855123142,41.0,25.0,21.0,9.0,33.0
289,sg:0680e9adbdd04a9fb162c93254f48fc7,The Church of Jesus Christ of Latter day Saints,36.319733,-119.300371,Visalia,CA,93277,06,06107,Tulare County,061070018002,90.0,90.0,59.0,18.0,90.0
291,sg:069ae3f99a9c4baeaae3d245268bd8b2,Refuge Calvary Chapel HB,33.729081,-117.993025,Huntington Beach,CA,92647,06,06059,Orange County,060590994103,88.0,100.0,62.0,4.0,94.0
292,sg:06b8545fe5af492e9db30afda44675f5,The Church of Jesus Christ of Latter day Saints,32.951384000000004,-117.129441,San Diego,CA,92129,06,06073,San Diego County,060730170374,126.0,98.0,97.0,27.0,112.0
295,sg:06c3d496093a4248ae183b85e565d321,Jesus Christ of LDS,33.582958000000005,-117.629954,Rancho Santa Margarita,CA,92688,06,06059,Orange County,060590320565,130.0,137.0,90.0,33.0,133.5
296,sg:06c4d0c96f254d5b8ac54683e6199714,Iglesia Pentecostes Nueva Jerusalem,33.939177,-118.269817,Los Angeles,CA,90061,06,06037,Los Angeles County,060372411102,28.0,29.0,18.0,17.0,28.5
297,sg:06cf04114502431994fe3f3e431f7ea1,Christ Armenian Church,34.222976,-118.24031200000002,La Crescenta,CA,91214,06,06037,Los Angeles County,060373005012,30.0,39.0,15.0,0.0,34.5
298,sg:06cffe92b8264525ba55a3e39512f9a2,New Heights Nazarene,34.012260999999995,-117.968871,Hacienda Heights,CA,91745,06,06037,Los Angeles County,060374085011,51.0,51.0,30.0,35.0,51.0
299,sg:06d3982ea68047e095077ed3d53eb264,Seaside First Baptist Church,36.618202,-121.83505900000002,Seaside,CA,93955,06,06053,Monterey County,060530139002,31.0,18.0,17.0,11.0,24.5
